Id,Deleted,CreatedBy_FK,Created,ModifiedBy_FK,Modified,IsSupplier,IsCustomer,Locked,Archived,PrintReport_FK,ApproveUntil,Approved,ApprovedBy_FK,Name,Description,Type_FK,Parent_FK,DefaultLanguage_FK,BillingAddressStreet,BillingAddressCity,BillingAddressState_FK,BillingAddressPostalCode,BillingAddressCountry_FK,ShippingAddressStreet,ShippingAddressCity,ShippingAddressState_FK,ShippingAddressPostalCode,ShippingAddressCountry_FK,EmailInvoicing,Email1,Website,Skype,Phone,Mobile,Fax,Currency_FK,CreditRating_FK,IgnoreISIR,PaymentMethod_FK,RegNumber,VATNumber,SendMailEnabled,CallEnabled,SendNoticeOfLatePayment,FirstName,MiddleName,LastName,Title,Suffix,JobTitle,Department,ReportsTo_FK,Office,Profession,Anniversary,Birthday,Gender_FK,Salutation_FK,SalutationText,IsDefault,Industry_FK,AnnualRevenue_FK,AnnualRevenueBaseCurrency_FK,Ownership,Employees_FK,SicCode,PersonalDataAgreement,BusinessFocus_FK,Inactive,LeadSource,QueueOrder,PersonalIdentificationNumber,CaptionSort,ProductSellingPrice_FK,InvoiceDueDays,ConcatenatedDddress,Status_FK,DataboxId,EstabDate,TurnoverLowerBound,TurnoverUpperBound,BusinessEntry,IsVatpayer,VatRegistrationType,IsUnreliableVatpayer,UnreliableVatpayerSince,VzpDebt,BillingAddressGps,OwningType,LegalForm,StatusForm,Profit,Ebidta,BankAccountsBalance,BusinessPremisesCount,ActiveLicensesCount,TitleType_FK,SuffixType_FK,RegNumber_SK,GdprLegalReasonEndDate,c_AdjusterUserID,c_PreferredContactMethod,c_InvolvedId,MainProjection_FK,c_BulkEmails,c_NAVNumber,c_BDM,c_Region,c_Industry,c_NAVContactNumber,c_Buyer,c_BuyerInceptionDate,c_BuyerLatestDate,c_SBU,Image_FK,CaptionDisplay,TaxNumber,AresSyncEnabled,MasterParent_FK,SendContactEmailWishBirthday,SendContactEmailWishAnniversary,BusinessUnit_FK,BillingAddressRuian,ShippingAddressRuian,ShippingAddressGps,c_SourceTable,c_SourceTableId,c_SBU_enum_FK,c_Industry_Enum_FK,c_Region_Enum_FK,c_isEmployee,c_isEngineer,c_EmployeeNumber,c_NavAddressStreet,c_NavAddressStreet2,c_NavAddressCity,c_NavAddressState_FK,c_NavAddressZip,c_NavAddressCountry_FK,Ext_ID,Ext_Source,c_EmployeeNumberString,c_NAVEmployeeNumber,c_NavPhoneNumber,c_NavFaxNumber,c_NavEmail,c_NavEmail2,c_BillingAddressStreet2,c_NavAddressState,c_AlternateName,MainRecordAfterMerge_ID,c_ShippingAddressStreet2,CreditCheckMainStatus_FK,Signature_FK,c_MergedIDs,c_hasRecentActivity,
146171,0,0,32:43.4,0,32:43.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,MCCATHERN MOOTY LLP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,MCCATHERN MOOTY LLP,NULL,NULL,"3710 RAWLINS ST  STE 1600,DALLAS",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,19407,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MCCATHERN MOOTY LLP,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,3710 RAWLINS ST  STE 1600,,DALLAS,NULL,75219,NULL,NULL,Haag$Job,NULL,NULL,214-741-2662,214-741-4717,,pgrinke@mccathernlaw.com,,TX,NULL,146171,,NULL,NULL,NULL,0,
148238,0,0,32:43.4,0,32:43.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,CRAWFORD & COMPANY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,CRAWFORD & COMPANY,NULL,NULL,"6602 E 75th ST Ste 500,INDIANAPOLIS",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,16272,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CRAWFORD & COMPANY,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,6602 E 75th ST Ste 500,,INDIANAPOLIS,NULL,46250,NULL,NULL,Haag$Job,NULL,NULL,,,,robert_michaelis@us.crawco.com,,IN,NULL,148238,,NULL,NULL,NULL,0,
149701,0,0,32:43.4,0,32:43.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,WHITAKER CHALK SWINDLE & SCHWARTZ PLLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,WHITAKER CHALK SWINDLE & SCHWARTZ PLLC,NULL,NULL,"301 COMMERCE ST STE 3500,FORT WORTH",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,22168,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WHITAKER CHALK SWINDLE & SCHWARTZ PLLC,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,301 COMMERCE ST STE 3500,,FORT WORTH,NULL,76102,NULL,NULL,Haag$Job,NULL,NULL,817-878-0500,,,,,TX,NULL,149701,,NULL,NULL,NULL,0,
151076,0,0,32:43.4,0,32:43.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,ZURICH  - RECOVERY CTR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ZURICH  - RECOVERY CTR,NULL,NULL,"PO BOX 66944,CHICAGO",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,10527,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ZURICH  - RECOVERY CTR,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,PO BOX 66944,,CHICAGO,NULL,60666,NULL,NULL,Haag$Job,NULL,NULL,,847-413-5991,,,,IL,NULL,151076,,NULL,NULL,NULL,0,
154644,0,0,32:43.4,0,32:43.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,ALLSTATE INSURANCE CO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ALLSTATE INSURANCE CO,NULL,NULL,"PO BOX 3249,COPPELL",NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,3137,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ALLSTATE INSURANCE CO,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,PO BOX 3249, ,COPPELL,NULL,75019-9249,NULL,NULL,Haag$Job,NULL,NULL, ,972-915-3656,,,,TX,NULL,154644,,NULL,NULL,NULL,0,
212988,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,AMERICAN INTEGRITY INSURANCE COMPANY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,AMERICAN INTEGRITY INSURANCE COMPANY,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38613,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AMERICAN INTEGRITY INSURANCE COMPANY,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,16 CASCADE CAVERNS RD,,BOERNE,NULL,78015,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,TX,NULL,NULL,,NULL,NULL,NULL,0,
213033,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,*USE CT47646* CHUBB INSURANCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,*USE CT47646* CHUBB INSURANCE,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38753,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,*USE CT47646* CHUBB INSURANCE,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1 PROGRESS POINT PKWY,,O'FALLON,NULL,63368,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,MO,NULL,NULL,,NULL,NULL,NULL,0,
213292,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,PUBLICATIONS ONLINE SALES- GA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,PUBLICATIONS ONLINE SALES- GA,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,36734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PUBLICATIONS ONLINE SALES- GA,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,4949 WEST ROYAL LANE,,IRVING,NULL,75063,NULL,NULL,Haag$Customer,NULL,NULL,214-614-6500,,,NULL,,GA,NULL,NULL,,NULL,NULL,NULL,0,
213918,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,WESTON HURD LLP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,WESTON HURD LLP,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38209,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WESTON HURD LLP,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,10 W BROAD ST STE 2400,,COLUMBUS,NULL,43215-3469,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,OH,NULL,NULL,,NULL,NULL,NULL,0,
214616,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,AMICA INS CO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,AMICA INS CO,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,33622,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AMICA INS CO,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,7460 WARREN PKWY STE 150,,FRISCO,NULL,75034,NULL,NULL,Haag$Customer,NULL,NULL,800-962-6422,,,NULL,,TX,NULL,NULL,,NULL,NULL,NULL,0,
214689,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,"NEIGHBORHOOD H HOMEOWNER'S ASSOCIATION, INC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,"NEIGHBORHOOD H HOMEOWNER'S ASSOCIATION, INC",NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38679,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NEIGHBORHOOD H HOMEOWNER'S ASSOCIATION, INC",NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,322 FAN PALM COURT,,ST PETERSBURG,NULL,33703,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,FL,NULL,NULL,,NULL,NULL,NULL,0,
215179,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,WILSON ELSER MOSKOWITZ EDELMAN & DICKER LLP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,WILSON ELSER MOSKOWITZ EDELMAN & DICKER LLP,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38896,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,WILSON ELSER MOSKOWITZ EDELMAN & DICKER LLP,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,550 FANNIN STE 800,,BEAUMONT,NULL,77701,NULL,NULL,Haag$Customer,NULL,NULL,409-600-8100,409-832-8151,,NULL,,TX,NULL,NULL,,NULL,NULL,NULL,0,
215284,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,PUBLICATIONS ONLINE SALES - CA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,PUBLICATIONS ONLINE SALES - CA,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,36743,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PUBLICATIONS ONLINE SALES - CA,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,4949 WEST ROYAL LANE,,IRVING,NULL,75063,NULL,NULL,Haag$Customer,NULL,NULL,214-614-6500,,,NULL,,CA,NULL,NULL,,NULL,NULL,NULL,0,
215516,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,ALLSTATE INSURANCE CO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ALLSTATE INSURANCE CO,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,33942,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ALLSTATE INSURANCE CO,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1918 N GALLOWAY AVE,,MESQUITE,NULL,75149,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,TX,NULL,NULL,,NULL,NULL,NULL,0,
216693,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,TRAVELERS INSURANCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,TRAVELERS INSURANCE,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,30774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRAVELERS INSURANCE,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,112 WISDOM LN,,BEEBE,NULL,72012,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,AR,NULL,NULL,,NULL,NULL,NULL,0,
216737,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,HERITAGE INSURANCE COMPANY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,HERITAGE INSURANCE COMPANY,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38841,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HERITAGE INSURANCE COMPANY,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,2460 N CENTRAL EXPY,,RICHARDSON,NULL,75080,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,TX,NULL,NULL,,NULL,NULL,NULL,0,
216738,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,MIDWEST FAMILY MUTUAL INSURANCE CO.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,MIDWEST FAMILY MUTUAL INSURANCE CO.,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,31994,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MIDWEST FAMILY MUTUAL INSURANCE CO.,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,3033 CAMPUS DR STE E195,,PLYMOUTH,NULL,55441,NULL,NULL,Haag$Customer,NULL,NULL,,,,NULL,,MN,NULL,NULL,,NULL,NULL,NULL,0,
216879,0,0,07:48.4,0,07:48.4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,CRUM & FORSTER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,CRUM & FORSTER,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,38713,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CRUM & FORSTER,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,26600 TELEGRAPH RD,,SOUTHFIELD,NULL,48033,NULL,NULL,Haag$Customer,NULL,NULL,,248-357-5036,,NULL,,MI,NULL,NULL,,NULL,NULL,NULL,0,
216956,0,0,07:48.4,19,17:32.5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,CLAIMS ADJUSTING GROUP INC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,CLAIMS ADJUSTING GROUP INC,NULL,NULL,,96198,NULL,NULL,NULL,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,NULL,31089,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CLAIMS ADJUSTING GROUP INC,NULL,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,20965 OASIS AVE,,PEYTON,NULL,80831,NULL,NULL,Haag$Customer,NULL,NULL,,818-638-8530,,NULL,NULL,CO,NULL,NULL,NULL,NULL,NULL,NULL,0,
